"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"2155",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4596,31,NA,"A5","416 ARTHUR KILL ROAD"," ",10308," 1 "," -   "," 1 "," 680 "," 978 ",1985,1,"A5"," $-   ","6/22/16",NA,978,680
"2156",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4597,31,NA,"A2","129 ELKHART STREET"," ",10308," 1 "," -   "," 1 "," 5,000 "," 900 ",1950,1,"A2"," $447,500 ","8/31/16",447500,900,5000
"2157",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4599,16,NA,"A2","128 FAIRFIELD STREET"," ",10308," 1 "," -   "," 1 "," 5,000 "," 900 ",1945,1,"A2"," $-   ","10/21/16",NA,900,5000
"2158",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4600,6,NA,"A1","391 GIFFORDS LANE"," ",10308," 1 "," -   "," 1 "," 5,000 "," 1,218 ",1945,1,"A1"," $445,000 ","4/18/16",445000,1218,5000
"2159",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4600,24,NA,"A1","126 GURLEY AVENUE"," ",10308," 1 "," -   "," 1 "," 5,000 "," 1,500 ",1940,1,"A1"," $231,000 ","9/20/16",231000,1500,5000
"2160",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4604,28,NA,"A1","130 HEREFORD STREET"," ",10308," 1 "," -   "," 1 "," 4,800 "," 2,450 ",1950,1,"A1"," $570,000 ","4/14/16",570000,2450,4800
"2161",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4606,9,NA,"A0","317 GIFFORDS LANE"," ",10308," 1 "," -   "," 1 "," 6,000 "," 1,272 ",1965,1,"A0"," $425,000 ","7/19/16",425000,1272,6000
"2162",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4606,20,NA,"A2","156 BARLOW AVENUE"," ",10308," 1 "," -   "," 1 "," 6,000 "," 1,088 ",1925,1,"A2"," $514,000 ","10/31/16",514000,1088,6000
"2163",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4607,30,NA,"A5","82 JUMEL STREET"," ",10308," 1 "," -   "," 1 "," 2,438 "," 1,540 ",1994,1,"A5"," $-   ","8/29/16",NA,1540,2438
"2164",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4607,35,NA,"A5","70 JUMEL STREET"," ",10308," 1 "," -   "," 1 "," 2,438 "," 1,540 ",1994,1,"A5"," $565,000 ","12/22/16",565000,1540,2438
"2165",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4607,43,NA,"A5","272 GREAVES AVE"," ",10308," 1 "," -   "," 1 "," 2,500 "," 1,440 ",1994,1,"A5"," $468,888 ","5/6/16",468888,1440,2500
"2166",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4608,27,NA,"A5","84 KENNINGTON STREET"," ",10308," 1 "," -   "," 1 "," 2,725 "," 1,638 ",1998,1,"A5"," $492,000 ","9/29/16",492000,1638,2725
"2167",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4608,32,NA,"A5","68 KENNINGTON STREET"," ",10308," 1 "," -   "," 1 "," 2,725 "," 1,638 ",1998,1,"A5"," $457,500 ","4/4/16",457500,1638,2725
"2168",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4608,61,NA,"A5","105 LEVERETT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,500 "," 1,360 ",1970,1,"A5"," $-   ","7/19/16",NA,1360,2500
"2169",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4609,50,NA,"A2","93 NAHANT STREET"," ",10308," 1 "," -   "," 1 "," 4,000 "," 1,056 ",1960,1,"A2"," $525,000 ","7/12/16",525000,1056,4000
"2170",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4610,22,NA,"A2","190 JUMEL STREET"," ",10308," 1 "," -   "," 1 "," 6,622 "," 1,288 ",1960,1,"A2"," $545,000 ","11/30/16",545000,1288,6622
"2171",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4610,205,NA,"A5","44 LINTON PLACE"," ",10308," 1 "," -   "," 1 "," 2,730 "," 1,584 ",1994,1,"A5"," $605,000 ","12/29/16",605000,1584,2730
"2172",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4612,67,NA,"A1","59 HOWTON AVENUE"," ",10308," 1 "," -   "," 1 "," 3,995 "," 1,800 ",1940,1,"A1"," $575,000 ","8/5/16",575000,1800,3995
"2173",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4612,82,NA,"A5","180 LEVERETT AVENUE"," ",10308," 1 "," -   "," 1 "," 3,000 "," 1,716 ",1998,1,"A5"," $585,000 ","7/28/16",585000,1716,3000
"2174",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4613,112,NA,"A1","53 GIBSON AVENUE"," ",10308," 1 "," -   "," 1 "," 4,710 "," 1,336 ",1925,1,"A1"," $545,000 ","7/13/16",545000,1336,4710
"2175",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4618,6,NA,"A1","149 MILES AVENUE"," ",10308," 1 "," -   "," 1 "," 4,000 "," 1,980 ",1965,1,"A1"," $703,000 ","7/27/16",703000,1980,4000
"2176",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4618,48,NA,"A2","162 SHAFTER AVENUE"," ",10308," 1 "," -   "," 1 "," 4,000 "," 960 ",1965,1,"A2"," $455,000 ","6/28/16",455000,960,4000
"2177",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4618,55,NA,"A1","161 DEWEY AVENUE"," ",10308," 1 "," -   "," 1 "," 6,000 "," 1,386 ",1930,1,"A1"," $-   ","7/14/16",NA,1386,6000
"2178",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4621,29,NA,"A5","97 GIFFORDS LANE"," ",10308," 1 "," -   "," 1 "," 2,277 "," 1,180 ",1987,1,"A5"," $400,000 ","5/26/16",4e+05,1180,2277
"2179",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4622,15,NA,"A2","100 SCHLEY AVENUE"," ",10308," 1 "," -   "," 1 "," 3,990 "," 912 ",1960,1,"A2"," $535,000 ","7/6/16",535000,912,3990
"2180",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4622,19,NA,"A2","92 SCHLEY AVENUE"," ",10308," 1 "," -   "," 1 "," 3,990 "," 932 ",1960,1,"A2"," $-   ","9/13/16",NA,932,3990
"2181",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4624,174,NA,"A2","84 MILES AVENUE"," ",10308," 1 "," -   "," 1 "," 5,000 "," 1,000 ",1955,1,"A2"," $590,000 ","7/6/16",590000,1000,5000
"2182",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4624,174,NA,"A2","84 MILES AVENUE"," ",10308," 1 "," -   "," 1 "," 5,000 "," 1,000 ",1955,1,"A2"," $332,000 ","2/8/16",332000,1000,5000
"2183",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4624,204,NA,"A2","45 SCHLEY AVENUE"," ",10308," 1 "," -   "," 1 "," 6,300 "," 1,240 ",1960,1,"A2"," $500,000 ","1/12/17",5e+05,1240,6300
"2184",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4632,16,NA,"A2","82 GREAVES AVENUE"," ",10308," 1 "," -   "," 1 "," 5,400 "," 1,080 ",1960,1,"A2"," $414,999 ","3/15/16",414999,1080,5400
"2185",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4633,13,NA,"A2","70 EXETER STREET"," ",10308," 1 "," -   "," 1 "," 4,845 "," 1,170 ",1965,1,"A2"," $-   ","11/7/16",NA,1170,4845
"2186",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4633,352,NA,"A2","55 EXETER STREET"," ",10308," 1 "," -   "," 1 "," 4,950 "," 1,318 ",1955,1,"A2"," $475,000 ","5/5/16",475000,1318,4950
"2187",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4640,34,NA,"A5","44 STONECREST COURT"," ",10308," 1 "," -   "," 1 "," 1,690 "," 944 ",1991,1,"A5"," $305,000 ","7/19/16",305000,944,1690
"2188",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4640,117,NA,"A5","49 GREAVES LANE"," ",10308," 1 "," -   "," 1 "," 1,170 "," 1,327 ",1990,1,"A5"," $376,000 ","11/29/16",376000,1327,1170
"2189",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4640,146,NA,"A5","24 STERN COURT"," ",10308," 1 "," -   "," 1 "," 960 "," 1,327 ",1988,1,"A5"," $339,900 ","6/30/16",339900,1327,960
"2190",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4640,167,NA,"A5","36 STERN COURT"," ",10308," 1 "," -   "," 1 "," 1,650 "," 1,599 ",1989,1,"A5"," $339,000 ","8/16/16",339000,1599,1650
"2191",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4645,138,NA,"A5","23 CARDINAL LANE"," ",10306," 1 "," -   "," 1 "," 1,184 "," 1,816 ",1996,1,"A5"," $393,432 ","4/28/16",393432,1816,1184
"2192",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4645,237,NA,"A5","125 WOODCUTTERS LANE"," ",10306," 1 "," -   "," 1 "," 1,095 "," 1,218 ",1994,1,"A5"," $377,500 ","4/14/16",377500,1218,1095
"2193",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4645,246,NA,"A5","95 WOODCUTTERS LANE"," ",10306," 1 "," -   "," 1 "," 1,822 "," 1,260 ",1994,1,"A5"," $-   ","9/30/16",NA,1260,1822
"2194",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",4645,272,NA,"A5","19 WOODCUTTERS LANE"," ",10306," 1 "," -   "," 1 "," 1,092 "," 1,244 ",1994,1,"A5"," $-   ","7/7/16",NA,1244,1092
"2195",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5026,4,NA,"A5","215 JUSTIN AVENUE"," ",10306," 1 "," -   "," 1 "," 2,400 "," 1,232 ",1970,1,"A5"," $465,000 ","10/31/16",465000,1232,2400
"2196",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5026,52,NA,"A5","134 DURANT AVENUE"," ",10306," 1 "," -   "," 1 "," 2,365 "," 1,232 ",1970,1,"A5"," $288,000 ","6/15/16",288000,1232,2365
"2197",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5026,84,NA,"A5","87 THOLLEN STREET"," ",10306," 1 "," -   "," 1 "," 2,568 "," 1,232 ",1975,1,"A5"," $450,000 ","12/13/16",450000,1232,2568
"2198",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5028,15,NA,"A5","17 OVIS PLACE"," ",10306," 1 "," -   "," 1 "," 2,400 "," 1,232 ",1965,1,"A5"," $460,000 ","1/19/17",460000,1232,2400
"2199",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5028,30,NA,"A5","18 THAYER PLACE"," ",10306," 1 "," -   "," 1 "," 2,375 "," 1,232 ",1965,1,"A5"," $-   ","3/10/16",NA,1232,2375
"2200",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5029,55,NA,"A5","196 JUSTIN AVENUE"," ",10306," 1 "," -   "," 1 "," 2,660 "," 1,584 ",1970,1,"A5"," $438,375 ","2/29/16",438375,1584,2660
"2201",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5029,55,NA,"A5","196 JUSTIN AVENUE"," ",10306," 1 "," -   "," 1 "," 2,660 "," 1,584 ",1970,1,"A5"," $438,375 ","2/29/16",438375,1584,2660
"2202",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5030,55,NA,"A2","3443 HYLAN BOULEVARD"," ",10306," 1 "," -   "," 1 "," 7,350 "," 938 ",1940,1,"A2"," $649,999 ","10/13/16",649999,938,7350
"2203",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5103,52,NA,"A5","27 MAYBURY COURT"," ",10306," 1 "," -   "," 1 "," 2,400 "," 1,176 ",1975,1,"A5"," $395,000 ","6/17/16",395000,1176,2400
"2204",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5104,51,NA,"A5","23 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,500 "," 1,176 ",1970,1,"A5"," $438,500 ","11/3/16",438500,1176,2500
"2205",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5109,26,NA,"A1","108 AINSWORTH AVENUE"," ",10308," 1 "," -   "," 1 "," 4,000 "," 2,297 ",1970,1,"A1"," $520,000 ","2/16/16",520000,2297,4000
"2206",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5110,37,NA,"A5","107 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,400 "," 1,176 ",1965,1,"A5"," $168,750 ","7/2/16",168750,1176,2400
"2207",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5111,3,NA,"A5","199 KEEGANS LANE"," ",10308," 1 "," -   "," 1 "," 1,548 "," 1,627 ",1980,1,"A5"," $426,000 ","8/15/16",426000,1627,1548
"2208",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5116,28,NA,"A1","460 DURANT AVENUE"," ",10308," 1 "," -   "," 1 "," 4,400 "," 1,884 ",1960,1,"A1"," $-   ","11/28/16",NA,1884,4400
"2209",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5116,32,NA,"A1","452 DURANT AVENUE"," ",10308," 1 "," -   "," 1 "," 4,280 "," 1,884 ",1960,1,"A1"," $-   ","4/14/16",NA,1884,4280
"2210",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5116,49,NA,"A2","134 KEEGANS LANE"," ",10308," 1 "," -   "," 1 "," 4,000 "," 1,136 ",1960,1,"A2"," $385,000 ","9/29/16",385000,1136,4000
"2211",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5116,73,NA,"A1","213 MAYBURY AVENUE"," ",10308," 1 "," -   "," 1 "," 4,407 "," 2,112 ",1960,1,"A1"," $-   ","2/17/16",NA,2112,4407
"2212",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5118,7,NA,"A1","234 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 4,747 "," 1,884 ",1965,1,"A1"," $10 ","4/25/16",10,1884,4747
"2213",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5118,20,NA,"A5","212 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,820 "," 1,440 ",1994,1,"A5"," $-   ","5/26/16",NA,1440,2820
"2214",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5118,21,NA,"A5","210 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,850 "," 1,440 ",1994,1,"A5"," $-   ","5/26/16",NA,1440,2850
"2215",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5119,1,NA,"A1","3748 AMBOY ROAD"," ",10308," 1 "," -   "," 1 "," 5,478 "," 1,748 ",1910,1,"A1"," $-   ","12/8/16",NA,1748,5478
"2216",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5119,29,NA,"A1","40 FIELDWAY AVENUE"," ",10308," 1 "," -   "," 1 "," 4,920 "," 1,784 ",1975,1,"A1"," $135,000 ","6/13/16",135000,1784,4920
"2217",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5119,44,NA,"A1","59 HIGHLAND ROAD"," ",10308," 1 "," -   "," 1 "," 7,491 "," 3,000 ",2001,1,"A1"," $770,000 ","5/3/16",770000,3000,7491
"2218",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5126,44,NA,"A1","151 GREAT KILLS ROAD"," ",10308," 1 "," -   "," 1 "," 6,300 "," 1,592 ",1930,1,"A1"," $1,135,000 ","9/1/16",1135000,1592,6300
"2219",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5129,26,NA,"A5","18 KING JAMES COURT"," ",10308," 1 "," -   "," 1 "," 3,105 "," 2,400 ",1989,1,"A5"," $360,000 ","6/9/16",360000,2400,3105
"2220",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5130,9,NA,"A2","269 GREAT KILLS ROAD"," ",10308," 1 "," -   "," 1 "," 5,000 "," 1,000 ",1960,1,"A2"," $-   ","6/27/16",NA,1000,5000
"2221",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5130,61,NA,"A5","273 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,650 "," 1,296 ",1960,1,"A5"," $415,000 ","10/6/16",415000,1296,2650
"2222",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5131,31,NA,"A5","264 GREENCROFT AVENUE"," ",10308," 1 "," -   "," 1 "," 2,627 "," 2,304 ",2012,1,"A5"," $585,000 ","7/21/16",585000,2304,2627
"2223",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5131,59,NA,"A5","3751 HYLAN BOULEVARD"," ",10308," 1 "," -   "," 1 "," 2,599 "," 1,536 ",2012,1,"A5"," $487,000 ","3/23/16",487000,1536,2599
"2224",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5132,47,NA,"A1","21 RAMBLE ROAD"," ",10308," 1 "," -   "," 1 "," 6,300 "," 1,933 ",1925,1,"A1"," $590,000 ","3/11/16",590000,1933,6300
"2225",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5135,7,NA,"A1","46 MIDLAND ROAD"," ",10308," 1 "," -   "," 1 "," 315 "," 1,368 ",1940,1,"A1"," $365,400 ","4/6/16",365400,1368,315
"2226",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5136,55,NA,"A1","111 DENT ROAD"," ",10308," 1 "," -   "," 1 "," 8,250 "," 1,960 ",1950,1,"A1"," $940,000 ","8/23/16",940000,1960,8250
"2227",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5137,1,NA,"A1","74 DENT ROAD"," ",10308," 1 "," -   "," 1 "," 3,440 "," 1,610 ",1970,1,"A1"," $-   ","11/3/16",NA,1610,3440
"2228",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5138,40,NA,"A3","19 RUSTIC PLACE"," ",10308," 1 "," -   "," 1 "," 9,844 "," 5,116 ",1986,1,"A3"," $750,000 ","7/19/16",750000,5116,9844
"2229",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5139,20,NA,"A2","25 OCEAN ROAD"," ",10308," 1 "," -   "," 1 "," 9,750 "," 912 ",1940,1,"A2"," $-   ","12/19/16",NA,912,9750
"2230",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5140,60,NA,"A2","239 HILLSIDE TERRACE"," ",10308," 1 "," -   "," 1 "," 5,120 "," 1,426 ",1950,1,"A2"," $-   ","9/1/16",NA,1426,5120
"2231",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5141,32,NA,"A5","316 GREAT KILLS ROAD"," ",10308," 1 "," -   "," 1 "," 2,580 "," 1,108 ",1970,1,"A5"," $380,000 ","7/25/16",380000,1108,2580
"2232",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5145,35,NA,"A2","74 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 3,726 "," 872 ",1925,1,"A2"," $355,000 ","4/28/16",355000,872,3726
"2233",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5150,2,NA,"A5","128 RUSTIC PLACE"," ",10308," 1 "," -   "," 1 "," 3,750 "," 1,512 ",1975,1,"A5"," $515,000 ","11/14/16",515000,1512,3750
"2234",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5150,27,NA,"A2","67 GRANDVIEW TERRACE"," ",10308," 1 "," -   "," 1 "," 5,900 "," 2,264 ",1975,1,"A2"," $585,000 ","11/15/16",585000,2264,5900
"2235",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5150,56,NA,"A9","141 NELSON AVENUE"," ",10308," 1 "," -   "," 1 "," 5,500 "," 2,000 ",1920,1,"A9"," $520,000 ","5/18/16",520000,2000,5500
"2236",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5151,7,NA,"A1","90 GRANDVIEW TERRACE"," ",10308," 1 "," -   "," 1 "," 7,916 "," 1,800 ",1930,1,"A1"," $590,000 ","3/24/16",590000,1800,7916
"2237",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5151,30,NA,"A2","200 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 3,990 "," 1,034 ",1940,1,"A2"," $475,000 ","4/18/16",475000,1034,3990
"2238",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5152,26,NA,"A1","194 HILLSIDE TERRACE"," ",10308," 1 "," -   "," 1 "," 6,825 "," 2,108 ",1920,1,"A1"," $705,000 ","7/19/16",705000,2108,6825
"2239",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5153,70,NA,"A2","3867 HYLAN BOULEVARD"," ",10308," 1 "," -   "," 1 "," 4,860 "," 825 ",1960,1,"A2"," $441,000 ","7/15/16",441000,825,4860
"2240",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5156,11,NA,"A1","102 MONTICELLO TERRACE"," ",10308," 1 "," -   "," 1 "," 3,084 "," 1,980 ",2010,1,"A1"," $-   ","2/23/16",NA,1980,3084
"2241",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5156,30,NA,"A5","5 NASH COURT"," ",10308," 1 "," -   "," 1 "," 2,450 "," 1,344 ",1975,1,"A5"," $465,000 ","3/22/16",465000,1344,2450
"2242",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5156,49,NA,"A2","47 NASH COURT"," ",10308," 1 "," -   "," 1 "," 1,750 "," 448 ",1930,1,"A2"," $-   ","12/14/16",NA,448,1750
"2243",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5156,96,NA,"A1","17 FLORENCE STREET"," ",10308," 1 "," -   "," 1 "," 5,400 "," 1,776 ",1935,1,"A1"," $480,000 ","4/29/16",480000,1776,5400
"2244",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5157,14,NA,"A2","260 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 7,593 "," 1,112 ",1950,1,"A2"," $-   ","4/28/16",NA,1112,7593
"2245",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5157,39,NA,"A2","3941 HYLAN BOULEVARD"," ",10308," 1 "," -   "," 1 "," 13,830 "," 1,280 ",1945,1,"A2"," $467,500 ","8/5/16",467500,1280,13830
"2246",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5157,46,NA,"A5","65 TARLEE PLACE"," ",10308," 1 "," -   "," 1 "," 2,500 "," 1,690 ",1987,1,"A5"," $-   ","6/21/16",NA,1690,2500
"2247",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5158,9,NA,"A1","52 FLORENCE STREET"," ",10308," 1 "," -   "," 1 "," 3,960 "," 1,562 ",1930,1,"A1"," $550,000 ","7/20/16",550000,1562,3960
"2248",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5195,11,NA,"A5","39 CORAL COURT"," ",10308," 1 "," -   "," 1 "," 2,350 "," 1,500 ",2000,1,"A5"," $-   ","6/8/16",NA,1500,2350
"2249",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5195,38,NA,"A5","3774 HYLAN BOULEVARD"," ",10308," 1 "," -   "," 1 "," 2,800 "," 1,204 ",1975,1,"A5"," $415,000 ","10/18/16",415000,1204,2800
"2250",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5195,75,NA,"A2","12 WATERSIDE PARKWAY"," ",10308," 1 "," -   "," 1 "," 5,360 "," 1,650 ",1965,1,"A2"," $582,500 ","9/8/16",582500,1650,5360
"2251",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5201,9,NA,"A2","10 MC KEE AVENUE"," ",10308," 1 "," -   "," 1 "," 5,000 "," 935 ",1950,1,"A2"," $374,166 ","8/11/16",374166,935,5000
"2252",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5203,25,NA,"A5","316 HILLSIDE TERRACE"," ",10308," 1 "," -   "," 1 "," 3,750 "," 1,420 ",1970,1,"A5"," $445,000 ","11/17/16",445000,1420,3750
"2253",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5203,25,NA,"A5","316 HILLSIDE TERRACE"," ",10308," 1 "," -   "," 1 "," 3,750 "," 1,420 ",1970,1,"A5"," $-   ","2/15/16",NA,1420,3750
"2254",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5203,59,NA,"A2","137 WHITMAN AVENUE"," ",10308," 1 "," -   "," 1 "," 6,000 "," 1,280 ",1901,1,"A2"," $499,999 ","7/22/16",499999,1280,6000
"2255",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5205,32,NA,"A5","321 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 2,820 "," 1,386 ",1983,1,"A5"," $540,000 ","9/12/16",540000,1386,2820
"2256",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5208,20,NA,"A1","3940 HYLAN BOULEVARD"," ",10308," 1 "," -   "," 1 "," 6,000 "," 1,200 ",1899,1,"A1"," $10 ","8/23/16",10,1200,6000
"2257",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5208,32,NA,"A2","320 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 4,750 "," 1,026 ",1899,1,"A2"," $342,500 ","6/2/16",342500,1026,4750
"2258",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5208,45,NA,"A1","37 HARTFORD STREET"," ",10308," 1 "," -   "," 1 "," 4,500 "," 1,217 ",1950,1,"A1"," $447,500 ","9/15/16",447500,1217,4500
"2259",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5209,33,NA,"A6","340 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 3,800 "," 732 ",1940,1,"A6"," $-   ","3/31/16",NA,732,3800
"2260",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5209,36,NA,"A5","348 CLEVELAND AVENUE"," ",10308," 1 "," -   "," 1 "," 2,881 "," 1,560 ",1986,1,"A5"," $395,000 ","3/24/16",395000,1560,2881
"2261",5,"GREAT KILLS","01 ONE FAMILY DWELLINGS                    ","1",5209,43,NA,"A5","21 ACKERMAN STREET"," ",10308," 1 "," -   "," 1 "," 2,726 "," 975 ",1986,1,"A5"," $-   ","5/18/16",NA,975,2726
